145276;145276;Vilamari 76;attraction;41.442.768.573.761;21.721.976.995.468;Barcelona;Esglesia de Vilamari;4e39877b52b11b0b4aa18066;0;Church;http://tour-pedia.org/api/getPlaceDetails?id=145276;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145276;;;
145423;145423;;attraction;41.358.141.633.333;213.432.868;Barcelona;Plaça De José Sánchez Ríos;4e3d1d0ae4cdab9b933e6465;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=145423;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145423;;;
145506;145506;C/Sardenya;attraction;41.411.798.866.133;21.626.403.564.876;Barcelona;Bar Deportivo;4e3ee7c3d4c058f9dc18cb10;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=145506;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145506;;;
145535;145535;;attraction;4.141.511.950.206;21.964.859.522.593;Barcelona;Fluvià;4e3fe60dae60454236845a07;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=145535;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145535;;;
145610;145610;;attraction;41.388.451;2.108.178;Barcelona;David Lloyd Club Turo - Central;4e41bc11bd414e9dad1460d3;0;Tennis;http://tour-pedia.org/api/getPlaceDetails?id=145610;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145610;;;
attraction;145624;Ciutat de Balaguer;67;145624;41.404.883.310.135;21.334.719.657.898;Barcelona;Opinião;4e4255d215201b1cfb50fd13;0;Cocktail Bar;http://tour-pedia.org/api/getPlaceDetails?id=145624;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145624;;
145637;145637;Via Júlia;attraction;4.144.523.559.712;21.795.415.878.296;Barcelona;"Estadi Municipal de Nou Barris (La Bombonera de la ""Monta"")";4e428cb8b3add6fcb0d1946a;0;Soccer Stadium;http://tour-pedia.org/api/getPlaceDetails?id=145637;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145637;;;
145643;145643;;attraction;4.144.213.502.761;21.626.763.604.581;Barcelona;Parque Infantil Carrer Juan Ramon Jimenez;4e42b1f47d8bec1e4d1a5296;0;Playground;http://tour-pedia.org/api/getPlaceDetails?id=145643;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145643;;;
145668;145668;Plaza boyeros;attraction;41.422.146.770.473;21.509.788.336.345;Barcelona;Zona De Paseo De Mina;4e431c8018387113cad45519;0;Dog Run;http://tour-pedia.org/api/getPlaceDetails?id=145668;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145668;;;
145684;145684;;attraction;41.404.171.447.404;22.174.722.295.621;Barcelona;Nueva Ola Beach Bar;4e43c78762e1b6355aa3399c;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=145684;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145684;;;
145686;145686;;attraction;41.400.094.980.128;21.245.489.411.264;Barcelona;Plaça de Sarria;4e43cb02d22de4060eed1669;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=145686;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145686;;;
145886;145886;;attraction;41.412.447.611.548;21.317.590.373.045;Barcelona;Bosc Inundat;4e47e3f0c65bd6ffbea4a5d1;0;Park;http://tour-pedia.org/api/getPlaceDetails?id=145886;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145886;;;
145924;145924;;attraction;41.430.955.895.766;21.472.330.135.428;Barcelona;Bar El Parque;4e48fa8418a8f9804ce99e06;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=145924;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145924;;;
145947;145947;;attraction;41.419.322.979.914;21.619.207.179.589;Barcelona;Bateries Antiaereas De Can Baro;4e4964e6b0fb37342ee24a63;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=145947;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145947;;;
145995;145995;;attraction;41.427.201.032.639;2.165.745;Barcelona;Nick Esports;4e4a6008b61c6886485925a5;0;Pool;http://tour-pedia.org/api/getPlaceDetails?id=145995;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145995;;;
146044;146044;Plaça del Congrés Eucarístic;attraction;41.423.425.896.911;21.819.933.530.929;Barcelona;Barri del Congrés;4e4bf8647d8b6016b18f60fe;0;Neighborhood;http://tour-pedia.org/api/getPlaceDetails?id=146044;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146044;;;
146048;146048;;attraction;41.448.536.043.098;21.780.049.859.284;Barcelona;Bar La Luna;4e4c08c0e4cde30b728ba4c5;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=146048;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146048;;;
146195;146195;Dr. Cadevall 1;attraction;41.418.586.416.781;21.693.335.461.985;Barcelona;Plaçeta Dr. Cadevall / Telègraf;4e504088ae6051db8dd8cfae;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=146195;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146195;;;
146212;146212;;attraction;41.370.673.650.702;2.134.410.738.945;Barcelona;Carrer Sagunt;4e50ec3bfa7626401ebe5a65;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=146212;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146212;;;
146242;146242;Plaça de Gaudí;attraction;41.404.464.853.662;21.753.573.417.664;Barcelona;Parc de la Sagrada Família;4e516c7752b1e893ad76fe76;0;Park;http://tour-pedia.org/api/getPlaceDetails?id=146242;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146242;;;
146243;146243;Aragón 639-641;attraction;41.411.201.597.294;21.898.655.350.247;Barcelona;Naranjito;4e5179acd22daf51d2929fbf;0;Cocktail Bar;http://tour-pedia.org/api/getPlaceDetails?id=146243;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146243;;;
146311;146311;;attraction;4.141.827;2.133.128;Barcelona;Prahkius Cave;4e53ab728877863330a4fec2;0;Temple;http://tour-pedia.org/api/getPlaceDetails?id=146311;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146311;;;
146322;146322;Palomar;attraction;41.442.485.101.458;21.954.953.670.502;Barcelona;Pont de Palomar;4e53f580922e77eecf56ada3;0;Bridge;http://tour-pedia.org/api/getPlaceDetails?id=146322;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146322;;;
146389;146389;;attraction;41.404.548.852.697;21.187.730.712.504;Barcelona;Sant Ignasi Arena;4e5616d5aeb7a82687fe10ff;0;Basketball Court;http://tour-pedia.org/api/getPlaceDetails?id=146389;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146389;;;
146445;146445;Rambla de Prim;attraction;41.415.987.255.205;22.137.112.705.833;Barcelona;Rambla de Prim;4e57b12f52b1748f806adc03;0;Outdoors & Recreation;http://tour-pedia.org/api/getPlaceDetails?id=146445;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146445;;;
146487;146487;;attraction;41.417.656.611.662;22.083.273.521.745;Barcelona;Bar Medina;4e58a7497d8b966a15bde924;0;Outdoors & Recreation;http://tour-pedia.org/api/getPlaceDetails?id=146487;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146487;;;
146597;146597;;attraction;41.386.969.713.723;21.966.395.920.461;Barcelona;Hotel Arts Ritz Club Lounge;4e5a88af18388cd5cbb1f5b9;0;Lounge;http://tour-pedia.org/api/getPlaceDetails?id=146597;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146597;;;
146651;146651;;attraction;41.362.595;2.169.339;Barcelona;Antonio Car;4e5bd1f97d8b966a15e7ccae;0;Concert Hall;http://tour-pedia.org/api/getPlaceDetails?id=146651;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146651;;;
146682;146682;Queralt 18;attraction;41.414.070.567.067;21.054.562.926.292;Barcelona;Villa Maria;4e5cd35c6365c302d590066e;0;Building;http://tour-pedia.org/api/getPlaceDetails?id=146682;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146682;;;
146689;146689;;attraction;41.410.793.475.537;21.627.027.257.023;Barcelona;El Pati, Pisos Blancs;4e5cf42f1495d25a3a027839;0;Playground;http://tour-pedia.org/api/getPlaceDetails?id=146689;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146689;;;
146728;146728;;attraction;41.430.690.720.746;21.597.043.036.332;Barcelona;Plaça de les Masies d'Horta;4e5de2c8d1640a5975c2ac05;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=146728;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146728;;;
146738;146738;Muntaner 544;attraction;41.405.557.154.199;21.355.323.353.029;Barcelona;Centre Cívic Vil•la Florida;4e5e332088771c94688d5fc2;0;Arts & Entertainment;http://tour-pedia.org/api/getPlaceDetails?id=146738;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146738;;;
146760;146760;;attraction;4.139.472;2.203.364;Barcelona;CEM Vila Olimpica;4e5ea89588771c9468946a0c;0;Soccer Field;http://tour-pedia.org/api/getPlaceDetails?id=146760;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146760;;;
146807;146807;;attraction;41.418.174;2.133.127;Barcelona;Piscina Comunitaria;4e5fc48cc65bfe3fcc4a8ed1;0;Pool;http://tour-pedia.org/api/getPlaceDetails?id=146807;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146807;;;
146822;146822;;attraction;41.357.513.427.734;21.662.902.832.031;Barcelona;Grua 3 Tcb;4e60334bfa76cd64cd43c8fe;0;Harbor / Marina;http://tour-pedia.org/api/getPlaceDetails?id=146822;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146822;;;
146841;146841;;attraction;41.421.774.374.885;21.202.828.741.273;Barcelona;La Mina D'or (Tibidabo);4e60da1618a8ce02fc235552;0;Theme Park;http://tour-pedia.org/api/getPlaceDetails?id=146841;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146841;;;
146842;146842;Calle basura s/n;attraction;4.135.664.651.431;21.776.962.280.273;Barcelona;Villa Rumana s. I;4e60dcef45ddda3528dc6d81;0;Historic Site;http://tour-pedia.org/api/getPlaceDetails?id=146842;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146842;;;
146846;146846;;attraction;41.438.472.190.791;2.170.302.821.784;Barcelona;Peluquería Montse i Fina;4e60e84e8877954de7841e02;0;Mountain;http://tour-pedia.org/api/getPlaceDetails?id=146846;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146846;;;
146855;146855;;attraction;41.416.429.258.406;21.311.022.186.097;Barcelona;Muntanya Russa (Tibidabo);4e6105608877954de792ba91;0;Theme Park;http://tour-pedia.org/api/getPlaceDetails?id=146855;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146855;;;
146868;146868;;attraction;41.436.153;2.162.604;Barcelona;La Pometa;4e61218a2271573ad709f6a0;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=146868;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146868;;;
146901;146901;Carrer de la mercé 27;attraction;41.380.654.669.079;21.807.619.929.314;Barcelona;Sor Rita Bar;4e617618aeb7360314804371;0;Cocktail Bar;http://tour-pedia.org/api/getPlaceDetails?id=146901;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146901;;;
146925;146925;Plaça Del Consell De La Vila;attraction;4.139.926;2.121.654;Barcelona;Plaça Del Consell De La Vila;4e6217edd22d509a3974c31e;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=146925;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146925;;;
146932;146932;Comte Borrell;attraction;41.377.771.344.397;21.599.489.673.839;Barcelona;Barri de Sant Antoni;4e6237711838ad3d0eaf6d57;0;Neighborhood;http://tour-pedia.org/api/getPlaceDetails?id=146932;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146932;;;
146938;146938;Sant Antoni Maria Claret 49;attraction;41.406.666.136.481;21.676.109.742.746;Barcelona;Esg. Sant Antoni Maria Claret;4e625324fa76cd64ce2e0def;0;Church;http://tour-pedia.org/api/getPlaceDetails?id=146938;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146938;;;
146952;146952;;attraction;41.417.319.633.036;21.761.717.033.896;Barcelona;Barri del Guinardó;4e626529aeb7360314e653b6;0;Neighborhood;http://tour-pedia.org/api/getPlaceDetails?id=146952;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146952;;;
146998;146998;;attraction;414.014;2.110.743;Barcelona;CP Sarria;4e634882d22d509a39fc9a7e;0;Soccer Field;http://tour-pedia.org/api/getPlaceDetails?id=146998;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146998;;;
147058;147058;;attraction;41.334.056.900.424;21.421.447.620.656;Barcelona;Autoterminal Sa;4e649895aeb7360315d5e725;0;Harbor / Marina;http://tour-pedia.org/api/getPlaceDetails?id=147058;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147058;;;
147086;147086;Passeig de Gràcia;attraction;41.389.297.551.976;21.682.923.179.611;Barcelona;Font Pg. de Gràcia - Gran Via;4e64ead7b0fb188e8ebe6eb7;0;Outdoors & Recreation;http://tour-pedia.org/api/getPlaceDetails?id=147086;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147086;;;
147132;147132;;attraction;41.426.796.372.136;21.770.163.478.529;Barcelona;Duet Sports Cotxeres;4e663385e4cdf1e2c0e13763;0;Pool;http://tour-pedia.org/api/getPlaceDetails?id=147132;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147132;;;
147152;147152;;attraction;4.141.581.017.947;22.013.642.709.891;Barcelona;Camp de Futbol Sant Marti de Provençals;4e667008ae60c9631d6048cb;0;Soccer Stadium;http://tour-pedia.org/api/getPlaceDetails?id=147152;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147152;;;
147185;147185;;attraction;41.416.460.926.684;22.001.254.353.501;Barcelona;Parroquia Sant Lluis Gonzaga;4e67935062e1706d82a837e9;0;Church;http://tour-pedia.org/api/getPlaceDetails?id=147185;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147185;;;
147187;147187;;attraction;41.412.289.278.605;22.136.488.307.402;Barcelona;Camp Municipal Del Maresme;4e679ee7fa76f38efb318838;0;Soccer Field;http://tour-pedia.org/api/getPlaceDetails?id=147187;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147187;;;
147214;147214;;attraction;41.352.065.084.001;21.564.086.687.261;Barcelona;Moll Alvarez De La Campa;4e686c26d4c0c570904df7b7;0;Harbor / Marina;http://tour-pedia.org/api/getPlaceDetails?id=147214;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147214;;;
147241;147241;Montjuic;attraction;41.360.976.970.466;21.659.857.034.683;Barcelona;Faro Puerto de Barcelona;4e68f5a645dd6cc5bd382653;0;Lighthouse;http://tour-pedia.org/api/getPlaceDetails?id=147241;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147241;;;
147283;147283;;attraction;41.360.342.179.188;21.669.776.217.901;Barcelona;Pulpo 3 Tercat;4e69ec8ac65b5bef2825b280;0;Harbor / Marina;http://tour-pedia.org/api/getPlaceDetails?id=147283;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147283;;;
147355;147355;Plaça De L'esglesia 1;attraction;41.420.958;2.205.156;Barcelona;Parroquia de Sant Vicenç de Montalt;4e6b4846d164c37bf4f0e6ba;0;Church;http://tour-pedia.org/api/getPlaceDetails?id=147355;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147355;;;
147381;147381;Ramon Turro;attraction;41.405.366.141.178;22.105.693.817.139;Barcelona;Sant Francesc de Paula;4e6b89a17d8b143eb796cae8;0;Church;http://tour-pedia.org/api/getPlaceDetails?id=147381;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147381;;;
attraction;147401;Horta;68;147401;41.431.650.875.041;21.596.717.834.473;Barcelona;Sola isern Assessor Juridis;4e6bbf616365c2609eb9a2f2;0;Auditorium;http://tour-pedia.org/api/getPlaceDetails?id=147401;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147401;;
147495;147495;Avinguda Sant Ramon Nonat;attraction;41.377.444.887.647;21.166.354.690.552;Barcelona;Avinguda Sant Ramon Nonat;4e6d5eb12271a8cabfc9528b;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=147495;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147495;;;
147549;147549;;attraction;4.140.650.882.702;21.333.003.044.128;Barcelona;Parròquia dels Sants Gervasi i Protasi. Mare de Déu de la Bonanova;4e6f29f7d22de801637c9ae5;0;Church;http://tour-pedia.org/api/getPlaceDetails?id=147549;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147549;;;
147556;147556;Plaça de la Mercè;attraction;41.379.272.030.157;21.794.235.706.329;Barcelona;Plaça de la Mercè;4e6f4e8f15201662a40cd2c4;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=147556;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147556;;;
147562;147562;Carrer de Pierola;attraction;4.146.295.821.688;21.838.974.952.698;Barcelona;Vallbona;4e6f6d2d814d185a4c7fd264;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=147562;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147562;;;
147570;147570;Rambla Badal;attraction;41.369.765.608.601;21.325.980.532.699;Barcelona;Rambla Badal;4e6f7665483bd41a3dc6a838;0;Outdoors & Recreation;http://tour-pedia.org/api/getPlaceDetails?id=147570;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147570;;;
147598;147598;;attraction;41.419.817.222.662;22.103.977.203.369;Barcelona;Pipi.caca.para. Perros;4e705b1bb99302402c34cc6a;0;Dog Run;http://tour-pedia.org/api/getPlaceDetails?id=147598;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147598;;;
147627;147627;;attraction;41.401.344.337.265;21.300.187.284.884;Barcelona;Calle Pablo Alcover;4e70c357b0fba1302a543cda;0;Outdoors & Recreation;http://tour-pedia.org/api/getPlaceDetails?id=147627;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147627;;;
147644;147644;;attraction;41.434.249.877.928;21.839.189.529.418;Barcelona;Bar Cal Xavi;4e70f5fe14950bb0d74e0c51;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=147644;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147644;;;
147653;147653;;attraction;41.405.271.306.216;21.633.552.088.246;Barcelona;Gràcia Nova;4e713d328998183ccea32a09;0;Neighborhood;http://tour-pedia.org/api/getPlaceDetails?id=147653;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147653;;;
147716;147716;;attraction;41.392.929.172.477;21.153.750.025.324;Barcelona;Jardins de la Creu de Pedralbes;4e72dd0ea8095a7c420b2967;0;Garden;http://tour-pedia.org/api/getPlaceDetails?id=147716;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147716;;;
147833;147833;;attraction;41.415.108.474.503;21.392.196.380.977;Barcelona;Plaça Alfonso Comi;4e74c33c62e1263516175bed;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=147833;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147833;;;
147892;147892;;attraction;41.365.091.992.391;21.386.173.213.601;Barcelona;Bar & Restaurant Passatapes;4e75c922b993a71aa4022818;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=147892;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147892;;;
147957;147957;;attraction;41.448.169.980.628;21.756.790.139.335;Barcelona;AAVV Les Roquetes;4e779075aeb780be0b26b5c1;0;Outdoors & Recreation;http://tour-pedia.org/api/getPlaceDetails?id=147957;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147957;;;
147991;147991;;attraction;4.143.715.466.383;21.806.110.631.121;Barcelona;Cementiri Sant Andreu;4e78a61be4cd13042a105980;0;Cemetery;http://tour-pedia.org/api/getPlaceDetails?id=147991;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147991;;;
147998;147998;Avinguda Pedralbes;attraction;41.395.880.790.755;21.141.720.808.473;Barcelona;Reial Monestir de Santa Maria de Pedralbes;4e78bb60b993adb6be10cccf;0;Historic Site;http://tour-pedia.org/api/getPlaceDetails?id=147998;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147998;;;
148001;148001;Gaziel;attraction;41.411.066.719.313;21.222.145.373.342;Barcelona;Padel Nou David;4e78c5c11f6ecf8d36b55989;0;Tennis;http://tour-pedia.org/api/getPlaceDetails?id=148001;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148001;;;
148004;148004;Avinguda Diagonal;attraction;41.388.042.978.928;21.304.310.269.554;Barcelona;Running por la Diagonal;4e78c814b0fb305db605a89b;0;Athletics & Sports;http://tour-pedia.org/api/getPlaceDetails?id=148004;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148004;;;
148027;148027;;attraction;41.450.352.597.801;21.884.638.020.017;Barcelona;Benvinguts a Barcelona;4e79b077fa7600c1fffa1f39;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=148027;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148027;;;
148056;148056;;attraction;41.415.839.397.339;21.148.813.694.089;Barcelona;Mirador dels bombers;4e7a26808998c6d2896ffb7c;0;Scenic Lookout;http://tour-pedia.org/api/getPlaceDetails?id=148056;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148056;;;
148080;148080;;attraction;41.399.797.271.887;2.121.798.992.157;Barcelona;Barri de Sarrià;4e7b2026483bf10366a6328c;0;Neighborhood;http://tour-pedia.org/api/getPlaceDetails?id=148080;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148080;;;
148091;148091;Carrer Marina;attraction;41.394.156.295.945;21.874.077.305.744;Barcelona;Carrer Marina;4e7b3ca9aeb70c2b1bdf2516;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=148091;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148091;;;
148162;148162;;attraction;41.405.900.011.681;21.341.706.511.587;Barcelona;frankfurt muntaner;4e7cf7537ee68b288cc52d57;0;Brewery;http://tour-pedia.org/api/getPlaceDetails?id=148162;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148162;;;
148165;148165;Can Portabella;attraction;41.429.045.657.974;21.952.328.472.931;Barcelona;Plaça Can Portabella;4e7d1c9d775b5abd6a6de59c;0;Plaza;http://tour-pedia.org/api/getPlaceDetails?id=148165;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148165;;;
148193;148193;;attraction;41.431.553.774.134;21.756.246.125.898;Barcelona;Nou Barris.;4e7ddbf02c5b81706ef16304;0;Sculpture Garden;http://tour-pedia.org/api/getPlaceDetails?id=148193;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148193;;;
attraction;148203;Ferran;28;148203;41.381.439.116.673;21.755.526.274.531;Barcelona;Esglèsia de Sant Jaume Apòstol;4e7e01c830f8ebd5cc046d94;0;Church;http://tour-pedia.org/api/getPlaceDetails?id=148203;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148203;;
148218;148218;Feliu Codina;attraction;41.433.943.345.503;21.608.090.400.696;Barcelona;UE Lima-Horta;4e7e2ef529c29bf2fa47c5f1;0;Basketball Stadium;http://tour-pedia.org/api/getPlaceDetails?id=148218;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148218;;;
148230;148230;;attraction;41.403.358.209.855;21.649.768.622.793;Barcelona;Passeig de Sant Joan;4e7e7d638b81ec126a8ecac6;0;Park;http://tour-pedia.org/api/getPlaceDetails?id=148230;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148230;;;
148231;148231;Calle Neopatria 43;attraction;41.432.040.772.163;21.887.182.229.082;Barcelona;La Ment;4e7e807d61af1ab402ea2304;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=148231;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148231;;;
148270;148270;;attraction;41.410.527.481.911;21.481.394.637.735;Barcelona;Escales De La Glòria;4e7f4b649adf50130f283bf1;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=148270;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148270;;;
attraction;148279;Pere Pau;16;148279;41.430.149.216.596;21.596.947.090.035;Barcelona;Setze;4e7f6c1a4690d5f73e3c8795;0;Bar;http://tour-pedia.org/api/getPlaceDetails?id=148279;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148279;;
148286;148286;;attraction;4.142.353;2.146.194;Barcelona;Plutó;4e7f910bf5b920b49b6afc91;0;Outdoors & Recreation;http://tour-pedia.org/api/getPlaceDetails?id=148286;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148286;;;
148306;148306;;attraction;41.431.446.751.797;21.483.792.684.807;Barcelona;Jardins de Can Brasó;4e8072d530f85f1129a40611;0;Park;http://tour-pedia.org/api/getPlaceDetails?id=148306;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148306;;;
148322;148322;;attraction;41.446.361;217.441;Barcelona;Plaça dels Titellaires;4e80a48b9a528a7d4d63bf29;0;Outdoors & Recreation;http://tour-pedia.org/api/getPlaceDetails?id=148322;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148322;;;
148342;148342;;attraction;41.400.282.116.597;21.351.487.581.254;Barcelona;Carrer ganduxer;4e81a2d029c235eaae10f47e;0;Other Great Outdoors;http://tour-pedia.org/api/getPlaceDetails?id=148342;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148342;;;
148398;148398;;attraction;41.440.699.629.591;21.455.955.505.371;Barcelona;Parc de les Heures;4e8315d29adffc58a7235e8a;0;Park;http://tour-pedia.org/api/getPlaceDetails?id=148398;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148398;;;
148419;148419;;attraction;41.417.864.948.355;22.025.455.180.484;Barcelona;C.E.JUPITER;4e836f7630f88fdf869dacd4;0;Soccer Field;http://tour-pedia.org/api/getPlaceDetails?id=148419;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148419;;;
148435;148435;;attraction;41.350.280.642.509;21.579.283.475.876;Barcelona;Magatzem Algodon. Moll Alvarez De La Campa;4e8429c6e5fab91d1ab2d48b;0;Harbor / Marina;http://tour-pedia.org/api/getPlaceDetails?id=148435;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148435;;;
148627;148627;;attraction;41.408.799.664.229;21.169.997.169.331;Barcelona;festes de Sarria;4e87786377c8080ee26a585c;0;Other Nightlife;http://tour-pedia.org/api/getPlaceDetails?id=148627;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148627;;;
148634;148634;Passeig dels Castanyers;attraction;41.437.884.596.693;21.496.725.082.397;Barcelona;Marató i 1/2 Marató de Collserola;4e878b820039a948a9440b46;0;Trail;http://tour-pedia.org/api/getPlaceDetails?id=148634;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148634;;;
148661;148661;;attraction;41.322.909.406.543;21.437.704.461.101;Barcelona;Pabelló Esportiu ZAL;4e883a06d22d55e185ea6f3d;0;Soccer Stadium;http://tour-pedia.org/api/getPlaceDetails?id=148661;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148661;;;
148720;148720;Canyelles;attraction;41.441.613.971.032;21.646.266.185.663;Barcelona;Canyelles;4e88cb34d22d538779808ace;0;Playground;http://tour-pedia.org/api/getPlaceDetails?id=148720;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148720;;;
148773;148773;Parc De Collserola;attraction;41.442.158.086.285;21.297.694.335.787;Barcelona;Turo De La Magarola;4e8b3b1d8231cd825446557e;0;Scenic Lookout;http://tour-pedia.org/api/getPlaceDetails?id=148773;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148773;;;
